system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),카카오페이 결제,config,,,,STD-PAY-005,미착수,print-kb/wiki/policy/order-payment.md#PAY-03
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),토스페이 결제,config,,,,STD-PAY-006,미착수,print-kb/wiki/policy/order-payment.md#PAY-03
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),할부·무이자 옵션,config,,,,STD-PAY-009,미착수,print-kb/wiki/policy/order-payment.md#PAY-04
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),수동카드결제(키인·가상단말 · PC+모바일),manual,,,,STD-PAY-019,미착수,"L3/legacy-normalized.json#F-074,IA-074,SCOPE-074 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:75 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A75:K75 || P1판정(260902): huni-skin-shopby 전수 grep '키인|manualCard|가상단말' 0건(260902)"
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),결제수단 노출설정 10항목 켜기(PG 승인 후),config,,,,STD-PAY-027,미착수,https://service.shopby.co.kr/mall/modification/81683 @ 2026-09-16 21:31 — 결제수단 노출설정 10항목(신용카드·계좌이체·가상계좌·휴대폰·에스크로 계좌이체/가상계좌·PAYCO·네이버페이 결제형/주문형·토스페이) 전부 「사용 안 함」(비활성) (R/R1d/evidence/24a-payment-exposure.png)
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,운영자(CS·상품),무통장 입금 계좌 등록,config,,,,STD-PAY-028,완료,https://service.shopby.co.kr/mall/modification/81683@2026-09-16 21:31
shopby,셀러어드민 결제,SB-PAY,결제수단 설정·PG 신청,관리자,PG 연동 설정,config,,,,STD-SYS-004,진행,SB-033 done — huni-skin-shopby/src/lib/payments/ncp-pay.ts:47-70 · src/app/api/pay-config/route.ts:8 / SB-032 absent — src/components/checkout/checkout-form.tsx:8-9 ('PG 연동은 후속 — 현재는 무통장만 동작')
shopby,셀러어드민 기초,SB-BASIC,기초정보 설정(사업자·대표연락처·메일),운영자(CS·상품),기초정보 사업자 정보 입력(회사명·사업자등록번호·통신판매업신고번호·주소·개인정보책임자),config,,,,STD-SYS-037,미착수,"https://service.shopby.co.kr/service @ 2026-09-16 21:33 — 회사명·사업자등록번호·통신판매업 신고번호·주소·업종/업태·개인정보보호책임자 빈칸 · 대표자명 「대표 운영자」 · API serviceBasicInfo companyName="""" (R/R1d/evidence/72-service-basic.txt)"
shopby,셀러어드민 기초,SB-BASIC,기초정보 설정(사업자·대표연락처·메일),운영자(CS·상품),발송전용 e-mail 도메인(gmail) 정리·자동 메일 도메인 인증,config,,,,STD-SYS-040,미착수,https://service.shopby.co.kr/mall/modification/81683 @ 2026-09-16 21:31 — 고객센터/발송전용 e메일 [연락처 마스킹] · 화면 안내 「개인/회사 소유 도메인은 SPF/DKIM/DMARC 인증 필요」 · /mail/dispatch 발송 메일 동일 (R/R1d/evidence/24-mall-modification.txt·32-mail-dispatch.txt)
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),기본 배송비 부과,config,,,,STD-SHP-001,진행,"huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,252 (금액계산에 배송비 포함) · X-DEC-SHIPPING-01 배송비 정책 미확정"
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),무료배송 기준금액 적용,config,,,,STD-SHP-002,진행,"huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,252"
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),제주 추가 배송비,config,,,,STD-SHP-003,미착수,F-150/SCOPE-150 도서산간 추가배송비 데이터화 PARTIAL·미착수
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),도서산간 권역별 추가 배송비,config,,,,STD-SHP-004,미착수,F-150/SCOPE-150 도서산간 추가배송비 데이터화
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),특정 상품군 무료배송 제외(실사·대형),config,,,,STD-SHP-005,미착수,SCOPE-151 배송비 템플릿/조건부 무료배송 PARTIAL
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),혼합주문 배송비 산정(최고값 1건),config,,,,STD-SHP-006,완료,https://service.shopby.co.kr/delivery/condition/group/list@2026-09-16 21:30
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),배송 권역·템플릿 관리,config,,,,STD-SHP-007,미확인,SCOPE-151 배송비 템플릿 || [t48 교정] 근거가 SCOPE ID 뿐 — 셀러어드민 배송 템플릿 화면 미관측
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),택배 배송,config,,,,STD-SHP-008,완료,https://shopby.huniprinting.co.kr/checkout/202609160243938684@2026-09-16 21:33
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),퀵/화물 배송(대형 인쇄물),config,,,,STD-SHP-009,미착수,print-kb/wiki/policy/shipping.md#SHIP-03 실사 대형 파생
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),매장 방문수령,config,,,,STD-SHP-010,미착수,print-kb/wiki/policy/order-mgmt.md#OMG-07 오프라인 경로 파생
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,운영자(CS·상품),금지 설정 4종 확인(A-14/U-1): 수량비례·중량 배송비 / 최대구매수량 / 즉시할인,config,,,,STD-SHP-017,진행,https://service.shopby.co.kr/delivery/condition/group/list 배송비유형 「무료」(수량·중량 기준 아님) · API ONSALE 226건 immediateDiscountValue 0 · 샘플 maxBuyPersonCnt/maxBuyTimeCnt 0 · /promotion/discount 추가할인 0건 @ 2026-09-16 21:30~21:33 (R/R1d/evidence/21-delivery-condition.png·api-server-products-search.json·70-promotion-discount.txt)
shopby,셀러어드민 배송,SB-SHIP,배송비 정책·배송수단 설정,관리자,배송비 정책 설정,config,,,,STD-SYS-005,진행,print-kb/wiki/policy/shipping.md#SHIP-02 · L4 사유: 도서산간 권역 정책 미확정(1차 W7-9).
shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,운영자(CS·상품),상품 0개 중분류(스티커 팩 0 등) 노출 정리,config,,,,STD-CAT-030,미착수,https://shopby.huniprinting.co.kr/shop/1142983 @ 2026-09-16 21:26
shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,운영자(CS·상품),프린트머니 구현 M0 — 어드민 설정 + 충전권 상품 6종 + 실측 V1~V8,config,,,,STD-MYP-042,미착수,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:288
shopby,셀러어드민 상품,SB-PRODUCT,상품·전시 카테고리 관리,시스템(무인),인쇄 도메인 DB ↔ 커머스 상품 동기화,integrate,shopby,webadmin→shopby,webadmin,STD-SYS-008,진행,raw/webadmin/webadmin/catalog/shopby_sync.py:118·315 (sync_main_images·sync_front_display) · HTTP 계층 raw/webadmin/webadmin/catalog/shopby_client.py:137 — t48 직접 확인 260919 || WA-045 done — raw/webadmin/webadmin/catalog/shopby_sync.py:1-30 · WA-046 done — catalog/shopby_client.py:1-50 · SB-015 partial — huni-skin-shopby/src/lib/printly/product-code-map.ts:41-49 (수동 7건만 등록)
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),[구IA#94] 고객 SMS 발송,config,,,,STD-ADO-027,미확인,IA No.94 고객 SMS 발송 · docs/huni/후니정기미팅 정리260915.html SMS 발신번호 인증 완료·충전 확인 필요
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),가입완료 안내 메일 발송,provided,,,,STD-MEM-021,미착수,https://shopby.huniprinting.co.kr/signup 2단계(정보입력) @ 2026-09-16 21:33
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),주문완료 메일/알림 발송,provided,,,,STD-ORD-031,미착수,https://shopby.huniprinting.co.kr/order-complete @ 2026-09-16 21:27
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림톡/SMS 마케팅 발송,config,,,,STD-PRM-012,미착수,print-kb/wiki/policy/membership-auth.md#MEM-02 알림톡 계약 필요 · L4 사유: 알림톡/SMS 계약 미체결 — 1차 영향·조기 필요.
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),이메일 뉴스레터 발송,config,,,,STD-PRM-013,미착수,print-quote/04_design/ia.md §2.1 고객센터 파생 · L4 사유: new(★ia.md 오염) — 근거출처가 print-quote/04_design/ia.md 파생이라 §4-1 상 「독립 발견」으로 신뢰하면 과대평가. 후니 IA 계보 안에서 파생된 항목.
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,시스템(무인),배송 상태 변경 알림 발송,provided,,,,STD-SHP-016,미착수,X-SMS-CONTRACT-01 OQ-G8 알림톡/SMS 서비스 계약 미체결(1차 영향)
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림(SMS/알림톡/이메일) 템플릿 설정,config,,,,STD-SYS-006,미착수,print-kb/wiki/policy/order-mgmt.md#OMG-03 · L4 사유: 알림 템플릿 관리 L2 무근거. 계약 선행.
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),SMS 발신번호 인증 완료,config,,,,STD-SYS-029,미확인,후니정기미팅 정리260915.html §회원·로그인·인증 · 확정 3 || [t48 교정] 근거가 회의 확정 뿐 — 셀러어드민 발신번호 화면 미관측
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),테스트용 SMS 충전 완료 여부 확인,config,,,,STD-SYS-030,미착수,후니정기미팅 정리260915.html §회원·로그인·인증 · 미결 2
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),"SMS 사용설정 「사용」 전환 + 포인트 충전(현재 1,000P·사용 안 함)",config,,,,STD-SYS-034,미착수,"https://service.shopby.co.kr/pro/premium/sms/main/config @ 2026-09-16 21:31 — SMS 사용설정 「사용 안 함」·잔여 1,000P(SMS 1,000건/알림톡 1,666건)·발신번호 02-3409-8853 등록·부족알림 사용(100P) (R/R1d/evidence/30-sms-config.png)"
shopby,셀러어드민 알림,SB-NOTIFY,SMS·알림톡·메일 설정·발송,운영자(CS·상품),알림톡 사용여부 「사용함」 + 주문배송 항목 선택 + 템플릿 검수,config,,,,STD-SYS-035,미착수,https://service.shopby.co.kr/pro/premium/kakao/notification/config @ 2026-09-16 21:31~21:34 — 채널 @huniprinting·발신프로필키 등록·알림톡 사용여부 「사용 안 함」·주문배송 항목 전부 「사용 안 함」·템플릿 관리 0건 (R/R1d/evidence/31-kakao-alimtalk.png·33-alimtalk-order-delivery.png·35-alimtalk-template-list.txt)
shopby,셀러어드민 운영,SB-OPER,운영자 계정·권한그룹,관리자,실무진 운영자 계정 생성 + 권한그룹(현재 마스터 1·권한그룹 0),config,,,,STD-SYS-038,미착수,https://service.shopby.co.kr/admin/list·/authorityGroup/list @ 2026-09-16 21:33 (R/R1d/evidence/52-admin-list.txt·53-authority-group.txt)
shopby,셀러어드민 운영,SB-SOCIALAPP,간편로그인 앱 등록,관리자,소셜 로그인 전제 설정 — 셀러어드민 간편로그인 앱(네이버·카카오·구글) 등록 + 각 개발자센터 Redirect URI `{origin}/oauth/callback` 등록,config,,,,STD-MEM-023,미착수,commit 13ed106 본문 「⚠ 동작 전제(코드 외)」 · huni-skin-shopby/src/components/auth/sns-buttons.tsx:66-67
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),송장 등록·일괄 업로드,integrate,shopby,webadmin→shopby,webadmin,STD-ADO-020,완료,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || https://service.shopby.co.kr/order/list/delivery-prepare@2026-09-16 21:33"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),출고 처리·배송중 전이,integrate,shopby,webadmin→shopby,webadmin,STD-ADO-021,완료,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || https://service.shopby.co.kr/order/list/delivery-prepare@2026-09-16"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,운영자(CS·상품),증빙서류 발급 관리,config,,,,STD-ADO-024,미착수,print-quote/04_design/ia.md §2.3 SM-A-66 · L4 사유: 고객측 증빙 화면은 정적 표 UI만(SB-053 stub)이고 발급 정책·팝빌 연동이 미결(X-TAXDOC)
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),TO-2 샵바이 상품준비중 전환(취소 창구 닫기),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-027,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || order-to-mes-process.md §8.2 TO-2 PUT /orders/prepare-product || P1판정(260902): §8.2 TO-2 · §11 3단계 미체크 · 코드 0건"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),TO-3 샵바이 배송처리(송장 등록·정정),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-029,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || order-to-mes-process.md §8.2 TO-3 || P1판정(260902): §8.2 TO-3 · §11 3단계 미체크 · 코드 0건"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),FR-7 주문 메모 기록→샵바이 업무 메시지 동기화(TO-6),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-034,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || order-to-mes-process.md §8.4 FR-7 · §8.2 TO-6 || P1판정(260902): §8.4 FR-7 · §8.2 TO-6 · §11 5단계 미체크 · 코드 0건"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),한 주문에 다중 송장 부여,integrate,shopby,webadmin→shopby,webadmin,STD-MFG-114,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || 후니프린팅_주문프로세스_20251001.pdf p.5 §05 출고 Pain point || P1판정(260902): auto-vs-human §4 G-9 「한 주문 1송장 → 여러 송장」 자동화 격차 — 미구현"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),재출고 신규송장 부여(상품누락 추가발송·교환 재발송),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-123,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || [상위:STD-SHP-012] 후니프린팅_주문프로세스_20251001.pdf p.7 §07 재출고 || P1판정(260902): PDF p.7 §07 재출고 — 현행 수기 신규송장"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,운영자(CS·상품),거래명세서 어드민 출력항목·수량 표기 확인(A-4),config,,,,STD-PAY-030,미착수,https://service.shopby.co.kr/configuration/payment/order-extra-config @ 2026-09-16 21:30 — 어드민 출력 항목 「설정」(상품번호 체크·즉시할인가 회색체크) · 쇼핑몰 노출 「미노출」 (R/R1d/evidence/14-order-extra-config.png)
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,운영자(CS·상품),분할배송(건별 부분 출고),config,,,,STD-SHP-011,미착수,huni-shopby/01_research/order-to-delivery-contract.md §2.1 주문상품옵션 단위 송장
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),송장번호 등록(판매자),integrate,shopby,webadmin→shopby,webadmin,STD-SHP-012,미확인,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || F-140/SCOPE-140/IA-140 주문상태변경 처리(+문자) PARTIAL·미착수 || [t48 교정] 근거가 IA/SCOPE 판정 뿐 — webadmin·셀러어드민 송장 화면 미관측"
shopby,셀러어드민 주문,SB-ORDER,주문 관리·출고·송장,시스템(무인),송장 기반 배송상태 일괄변경,integrate,shopby,webadmin→shopby,webadmin,STD-SHP-013,미확인,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || F-143/SCOPE-143/IA-143 주문상태변경(일괄) PARTIAL·미착수 || [t48 교정] 근거가 IA/SCOPE 판정 뿐 — 일괄변경 화면 미관측"
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,운영자(CS·상품),클레임 접수 목록·처리,config,,,,STD-ADO-022,완료,https://service.shopby.co.kr/claim/list/cancel@2026-09-16 21:33
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,운영자(CS·상품),환불 실행·정산 반영,config,,,,STD-ADO-023,진행,huni-shopby/01_research/order-to-delivery-contract.md §4.3 estimate·account · L4 사유: PG 계약 미체결로 결제수단이 ACCOUNT/NONE 뿐(SB-032 absent) — 환불 실행 경로가 성립하지 않음
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,운영자(CS·상품),귀책 구분(구매자/판매자/단순변심),config,,,,STD-CLM-011,미착수,huni-shopby/01_research/order-to-delivery-contract.md §4.2 responsibleObjectType
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,운영자(CS·상품),판매자 클레임 승인·거부 처리,config,,,,STD-CLM-013,미착수,X-SHOPBY-CLAIM-FSM-01 클레임 상태머신 미폐합
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,운영자(CS·상품),가상계좌 입금분 환불 시 고객 환불계좌 수령 절차,manual,,,,STD-CLM-026,미착수,후니정기미팅 정리260915.html §프린팅머니 · 미결 7
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,시스템(무인),FR-3 MES 발 주문 취소 요청 수신→샵바이 취소·환불(TO-4),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-031,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || order-to-mes-process.md §8.4 FR-3 · §7.2 게이트③ || P1판정(260902): §8.4 FR-3 · §8.2 TO-4 · 코드 0건"
shopby,셀러어드민 클레임,SB-CLAIM,취소·반품·교환·환불 처리,시스템(무인),FR-5 취소요청 승인·거부 수신→샵바이 클레임 처리(TO-5),integrate,shopby,webadmin→shopby,webadmin,STD-MFG-032,미착수,"raw/webadmin/webadmin/catalog/shopby_client.py:137 (request 범용 호출만 존재 — 주문·송장·회원·적립금 전용 호출 함수 0건, t48 직접 확인 260919) || [상위:STD-CLM-013] order-to-mes-process.md §8.4 FR-5 · §8.2 TO-5 || P1판정(260902): §8.4 FR-5 · §8.2 TO-5 · §11 5단계 미체크 · 코드 0건"
shopby,셀러어드민 통계,SB-STAT,상품·매출 통계,운영자(CS·상품),[구IA#79] 인쇄/제본 상품통계 (상세보기),config,,,,STD-FIN-015,미확인,IA No.79 인쇄/제본 상품통계 · webadmin 통계 화면 없음 @ 2026-09-16 21:28 · 샵바이 통계(R1d)
shopby,셀러어드민 통계,SB-STAT,상품·매출 통계,운영자(CS·상품),[구IA#80] 굿즈 상품통계 (상세보기),config,,,,STD-FIN-016,미확인,IA No.80 굿즈 상품통계 · 동 79
shopby,셀러어드민 통계,SB-STAT,상품·매출 통계,운영자(CS·상품),[구IA#81] 패키지 상품통계 (상세보기),config,,,,STD-FIN-017,미확인,IA No.81 패키지 상품통계 · 동 79
shopby,셀러어드민 통계,SB-STAT,상품·매출 통계,운영자(CS·상품),[구IA#82] 수작 상품통계 (상세보기),config,,,,STD-FIN-018,미확인,IA No.82 수작 상품통계 · 동 79
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),쿠폰 등록·사용 내역 조회,config,,,,STD-ADC-006,완료,https://service.shopby.co.kr/promotion/coupon/list@2026-09-16
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),가입완료 혜택 자동지급(쿠폰+적립금),config,,,,STD-MEM-006,미착수,print-kb/wiki/policy/membership-auth.md#MEM-07 · L4 사유: L2 인벤토리에 가입완료 혜택 지급 행 없음. X-SHOPBY-NATIVE-01 가입완료 메일 native 범위 미확인.
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),신규회원 쿠폰 자동발행,config,,,,STD-PRM-001,미착수,print-kb/wiki/policy/coupon.md#CPN-01 · L4 사유: 돈 걸림(F-156). 자동발행 트리거 L2 무근거.
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),리뷰 작성 보상 쿠폰 발행,config,,,,STD-PRM-002,미착수,print-kb/wiki/policy/coupon.md#CPN-02 · L4 사유: new — 리뷰 보상 쿠폰은 legacy 3원 어디에도 없음. 근거 print-kb/coupon.md#CPN-02(ia.md 오염 아님).
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),재구매 쿠폰 발행,config,,,,STD-PRM-003,미착수,print-kb/wiki/policy/coupon.md#CPN-03 · L4 사유: new — 재구매 쿠폰 미수록. 근거 print-kb/coupon.md#CPN-03(오염 아님).
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),회원등급(VIP) 쿠폰 발행,config,,,,STD-PRM-004,미착수,print-kb/wiki/policy/coupon.md#CPN-04 · L4 사유: 회원등급(STD-MEM-018) 종속. 돈 걸림.
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),쿠폰 동시사용 개수 제한,config,,,,STD-PRM-005,진행,SB-029 done — huni-skin-shopby/src/lib/api/hooks/use-order-coupons.ts:34 (최대할인 계산)
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),쿠폰 유효기간 관리,config,,,,STD-PRM-006,미착수,print-kb/wiki/policy/coupon.md#CPN-06 · L4 사유: 쿠폰 발행·유효기간 관리 화면 L2 무근거(F-126 돈·L).
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),리뷰 삭제 시 보상 회수,config,,,,STD-PRM-008,미착수,print-kb/wiki/policy/review.md#RVW-03 · L4 사유: new — 리뷰 삭제 시 보상 회수 규칙 미수록. 근거 print-kb/review.md#RVW-03(오염 아님).
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),사진 리뷰 추가 보상,config,,,,STD-PRM-009,완료,https://service.shopby.co.kr/accumulation/setting@2026-09-16 21:33
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),[구IA#76] 쿠폰관리 (발행/매칭/사용내역),config,,,,STD-PRM-018,미확인,IA No.76 쿠폰관리 · 샵바이 쿠폰(R1d)
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),[구IA#77] 쿠폰등록내역,config,,,,STD-PRM-019,미확인,IA No.77 쿠폰등록내역 · 샵바이(R1d)
shopby,셀러어드민 프로모션,SB-COUPON,쿠폰·리뷰 보상 관리,운영자(CS·상품),[구IA#78] 쿠폰사용내역,config,,,,STD-PRM-020,미확인,IA No.78 쿠폰사용내역 · 샵바이(R1d)
shopby,셀러어드민 회원,SB-MEMBER,회원 관리·등급·이관,운영자(CS·상품),[구IA#73] 회원관리 (주문내역/정보확인),config,,,,STD-ADC-017,미확인,IA No.73 회원관리 · 샵바이 회원관리(R1d)
