system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
pagebuilder,블록 편집,pc-block-linked,연결된 페이지·섹션 블록,운영자(CS·상품),다른 페이지·섹션의 최신 내용을 원본 ID로 참조,config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:14-15
pagebuilder,블록 편집,pc-block-palette,블록 팔레트(30종),운영자(CS·상품),텍스트·미디어·데이터·임베드·레이아웃 블록 삽입,provided,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:12-31
pagebuilder,블록 편집,pc-block-synced,동기화 블록,운영자(CS·상품),원본 1벌 편집 → 같은 사이트 전 인스턴스 동시 반영,config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:104-118
pagebuilder,블록 편집,pc-block-synced-detach,동기화 블록 연결 해제,운영자(CS·상품),특정 위치만 다르게 편집(detach) · 원본 삭제해도 모양 유지,config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:106-116
pagebuilder,블록 편집,pc-block-synced-scope,동기화 범위 경계(사이트 내부),시스템(무인),사이트 간 원본 참조 불가 — 묶음(사이트) 분할 경계를 결정,provided,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:126-146
pagebuilder,블록 편집,pc-block-tabs,탭 레이아웃 블록,운영자(CS·상품),한 페이지 안에서 블록을 탭으로 배치,provided,,,,STD-CAT-034,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:75 (도움말 근거만 · 편집기 실물 미확인)
pagebuilder,빌더 기존 자산(분모밖),pc-design-workspace,디자인(design) 작업공간,운영자(CS·상품),인쇄물 디자인(명함·엽서·포스터) 컴포넌트·Variant 편집·내보내기,provided,,,,NEW,미확인,[오픈분모밖] _workspace/huni-page-compose/01_recon/pie-canvas-model.md:43 (NEW — 오픈 분모 밖 · Pie Canvas 1급 개념 · 후니 상세페이지 surface 아님 · 역공학 문서로만 확인)
pagebuilder,빌더 기존 자산(분모밖),pc-project-kanban,프로젝트(project) 칸반 보드,운영자(CS·상품),고객·멤버·산출물을 칸반으로 관리,provided,,,,NEW,미확인,[오픈분모밖] _workspace/huni-page-compose/01_recon/pie-canvas-model.md:44 (NEW — 오픈 분모 밖 · Pie Canvas 1급 개념 · 후니 상세페이지 surface 아님 · 역공학 문서로만 확인)
pagebuilder,사이트·페이지 관리,pc-dashboard,Pie Canvas 대시보드,운영자(CS·상품),내 사이트·디자인·프로젝트 목록 조회,provided,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:25-31 (테스트 계정 사이트 0개 · 대시보드 200 확인까지)
pagebuilder,사이트·페이지 관리,pc-editor-hardnav,편집기 하드 내비 진입,운영자(CS·상품),주소 직접입력·새로고침으로 편집기 열기 — 현재 HTTP 500(P0 버그 B1),integrate,pagebuilder,pagebuilder→pagebuilder,pagebuilder,NEW,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:170 (NEW — 파트너사 코드 수정이라 후니 계획행에 대응 없음 · 우리가 고칠 수 없음)
pagebuilder,사이트·페이지 관리,pc-site-duplicate,사이트·페이지 복제,운영자(CS·상품),사이트 전체 또는 페이지 복제(복제본은 별도 주소·저장기록 — 현행 fan-out 원인),config,,,,STD-SYS-021,진행,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:56-61 · 실측 사이트 3개(_workspace/huni-page-compose/99_proposal/proposal.md:22-26)
pagebuilder,사이트·페이지 관리,pc-site-headerfooter,사이트 공통영역(Header/Footer),운영자(CS·상품),여러 페이지 공통 머리말·꼬리말 1벌 편집,config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:81
pagebuilder,사이트·페이지 관리,pc-site-list,사이트 목록(/sites),운영자(CS·상품),사이트 생성·열기 진입점,provided,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:29 (테스트 계정에서 HTTP 500 재현 — 파트너사 확인 요청 C4)
pagebuilder,사이트·페이지 관리,pc-site-pages,사이트 페이지 구성,운영자(CS·상품),페이지 추가·slug 지정·정렬·네비 숨김(page 스키마),config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:38-47
pagebuilder,사이트·페이지 관리,pc-site-theme,사이트 테마,운영자(CS·상품),사이트 단위 테마 적용,config,,,,STD-SYS-021,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:39
pagebuilder,상세페이지 탭,pc-tab-assembly,스토어프론트 탭 조립(D4),시스템(무인),Pie Canvas 게시 스냅샷(slug=prodCode) + 갤러리·리뷰 임베드를 탭 6종으로 배치,integrate,huni-mall,pagebuilder→huni-mall,huni-mall,STD-CAT-034,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:203
pagebuilder,상세페이지 탭,pc-tab-checklist,탭② 체크리스트(/checklist),운영자(CS·상품),표 서식은 1곳 + 값은 상품 API 바인딩,config,,,,STD-CAT-012,미착수,_workspace/huni-page-compose/99_proposal/report.html:553
pagebuilder,상세페이지 탭,pc-tab-design,탭④ 디자인보기(/design),운영자(CS·상품),갤러리 임베드 URL(?prd_cd=) + iframe 허용 헤더(D2),integrate,webadmin,pagebuilder→webadmin,webadmin,STD-CAT-034,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:201 · raw/webadmin/webadmin/config/urls.py:288-290 (api/w/v1/designs·design-image)
pagebuilder,상세페이지 탭,pc-tab-detail,탭① 상품설명,운영자(CS·상품),동적 페이지 템플릿 1벌 + {{entry.name}} 바인딩,config,,,,STD-CAT-007,미착수,_workspace/huni-page-compose/99_proposal/report.html:552
pagebuilder,상세페이지 탭,pc-tab-guide,탭③ 디자인가이드(/guide),운영자(CS·상품),뼈대 1벌 + sizes[] 반복 블록으로 규격별 전개,config,,,,STD-CAT-019,미착수,_workspace/huni-page-compose/99_proposal/report.html:554
pagebuilder,상세페이지 탭,pc-tab-review,탭⑥ 상품리뷰,운영자(CS·상품),ShopBy 소유 리뷰 위젯을 embed 블록으로 임베드(D3),integrate,shopby,pagebuilder→shopby,shopby,STD-CAT-014,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:202 · report.html:557
pagebuilder,상세페이지 탭,pc-tab-shipping,탭⑤ 포장/배송,운영자(CS·상품),동기화 블록으로 사이트 전체 공통 반영,config,,,,NEW,미착수,_workspace/huni-page-compose/99_proposal/report.html:556 (NEW — 계획행에 포장/배송 탭 단독 행 없음)
pagebuilder,운영진 관리 화면,pc-admin-backref,⑥ 역참조,운영자(CS·상품),묶음별 참조 위치·삭제 영향 표시(삭제 기능 없음),build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:20
pagebuilder,운영진 관리 화면,pc-admin-bulk-confirm,④ 일괄 반영 확인,운영자(CS·상품),「N개 상품에 반영됩니다」 선표시 + 확인 체크 없으면 저장 비활성,build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:18 (부분 실패 경로 스펙 부재 99_proposal/proposal.md:196)
pagebuilder,운영진 관리 화면,pc-admin-common-list,① 공통 컨텐츠 목록,운영자(CS·상품),무엇이 공통인지 목록화(재사용 현황·거버넌스 진입점),build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:15 (프로토타입만 · 결함 4건 선해소 조건 99_proposal/proposal.md:204)
pagebuilder,운영진 관리 화면,pc-admin-override,③ 예외(override) 지정,운영자(CS·상품),상품 선택 후 칸 채움=예외·비움=공통 복귀,build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:17 · 06_gate/gate-verdict.md:39 (PASS 조건부 — 의도적 빈 값 표현 불가·확인 게이트 부재)
pagebuilder,운영진 관리 화면,pc-admin-rollback,⑤ 롤백·버전 비교,운영자(CS·상품),버전 선택 → 복원(새 버전으로 기록),build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:19 (되돌리기 버튼 5개 전부 대상 미전달 — 06_gate/gate-verdict.md:20 E6)
pagebuilder,운영진 관리 화면,pc-admin-scope-preview,② 반영 범위 미리보기,운영자(CS·상품),저장 전에 도달 N/미도달 M/예외 K를 묶음별로 표시,build,,,,NEW,미착수,_workspace/huni-page-compose/08_ux/ux-spec.md:16
pagebuilder,파트너사 개발 요청,pc-req-f1-display-cond,템플릿 표시 조건(F1),시스템(무인),전체·카테고리·태그·개별로 템플릿 적용 범위 지정,integrate,pagebuilder,pagebuilder→pagebuilder,pagebuilder,NEW,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:183 (NEW — 파트너사 코드 · 후니 불가)
pagebuilder,파트너사 개발 요청,pc-req-f2-partial-override,동기화 블록 부분 override(F2),시스템(무인),뼈대는 공유하고 일부 문구만 인스턴스별로 덮어쓰기,integrate,pagebuilder,pagebuilder→pagebuilder,pagebuilder,NEW,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:184 (NEW — 파트너사 코드 · 후니 불가)
pagebuilder,파트너사 개발 요청,pc-req-f3-link-1n,사이트↔상품 1:N 연결(F3),시스템(무인),link-product를 복수 productId로 확장 — C7 구조 충돌 해소,integrate,webadmin,pagebuilder→webadmin,pagebuilder,NEW,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:185 · :173 (NEW — 파트너사 코드 · 후니 불가)
pagebuilder,파트너사 개발 요청,pc-req-s1-domain-allow,외부 콘텐츠 허용 도메인 등록(S1),시스템(무인),후니 갤러리·리뷰 도메인을 임베드 허용 목록에 등록,integrate,pagebuilder,pagebuilder→pagebuilder,pagebuilder,NEW,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:171 (NEW — 파트너사 설정 · 후니 불가)
pagebuilder,후니 상품 연동,pc-api-extend-d1,상품 상세 데이터 API 확장(D1),시스템(무인),/api/printly/products에 제본·제작기간·유의사항 필드 추가 — 체크리스트·디자인가이드의 데이터 공급원,integrate,webadmin,webadmin→pagebuilder,webadmin,STD-CAT-011,미착수,_workspace/huni-page-compose/99_proposal/proposal.md:200
pagebuilder,후니 상품 연동,pc-data-binding,섹션 데이터 바인딩 설정,운영자(CS·상품),블록에 API 소스 연결 + 바인딩 배지 표시,config,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:70-84 (번들 코드 근거 · 편집기 실화면 미확인)
pagebuilder,후니 상품 연동,pc-data-connections,데이터 연결 관리,운영자(CS·상품),연결 식별자만 블록에 저장(비밀값은 서버 암호화),config,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:76 · pie-canvas-engine-capabilities.md:387
pagebuilder,후니 상품 연동,pc-data-proxy,서버 데이터 프록시(/api/data-proxy),시스템(무인),블록 데이터바인딩용 서버측 외부 API 호출(CORS 우회·cacheSeconds),integrate,webadmin,pagebuilder→webadmin,pagebuilder,NEW,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:85-96 (405 확인까지 · 허용 도메인·인증 정책 미공개 S2)
pagebuilder,후니 상품 연동,pc-edicus-link,에디쿠스 연동,운영자(CS·상품),제작·편집 연동 기능,provided,,,,NEW,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:79 · :92 (NEW — 도움말 1행 외 근거 없음 · 연결 범위 미조사 G2)
pagebuilder,후니 상품 연동,pc-link-product,상품 연결(사이트↔상품),운영자(CS·상품),GET/POST/DELETE link-product — productId 단수로 1:1 고정,integrate,webadmin,pagebuilder→webadmin,pagebuilder,NEW,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:414-421 (NEW — 파트너사 엔드포인트 · 실측 사이트 2곳 모두 linked:false · C7 구조 충돌)
pagebuilder,후니 상품 연동,pc-new-product,상품 상세 만들기(/sites/new-product),운영자(CS·상품),후니 전용 상품 상세 생성 진입점 — 현재 「서비스 준비중」 미구현,integrate,webadmin,pagebuilder→webadmin,pagebuilder,NEW,미착수,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:400-406 (NEW — 파트너사 미구현 · 우리가 만들 수 없음)
pagebuilder,후니 상품 연동,pc-product-collection,상품 컬렉션 블록,운영자(CS·상품),상품 카탈로그를 카드 격자로 표시,provided,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-engine-capabilities.md:17 · :171 (데이터 출처가 후니 연동인지 수동 입력인지 불명)
pagebuilder,후니 상품 연동,pc-products-api,후니 상품 API 소비(/api/printly/products),시스템(무인),상품 257건 반환 — 콘텐츠 항목 CSV의 원천,integrate,webadmin,pagebuilder→webadmin,pagebuilder,NEW,미확인,_workspace/huni-page-compose/06_gate/gate-verdict.md:16 (E3 — HTTP 401로 재현 불가 · 257은 미재실측)
pagebuilder,후니 상품 연동,pc-shop-publish,쇼핑몰 발행,운영자(CS·상품),연동 활성 계정에만 노출되는 발행 흐름,provided,,,,STD-SYS-021,미확인,_workspace/huni-page-compose/01_recon/pie-canvas-model.md:80 (도움말 근거만 · 후니 계정 미확인)
webadmin,가격 관리,discount_grid_page,할인 구간 그리드 편집 (팝업),운영자(CS·상품),수량 구간 그리드 편집기 팝업 열기,build,,,,STD-ADP-027,완료,raw/webadmin/webadmin/config/urls.py:179
webadmin,가격 관리,discount_grid_page,할인 구간 그리드 편집 (팝업),운영자(CS·상품),수량 구간 행 조회,build,,,,STD-ADP-027,완료,raw/webadmin/webadmin/config/urls.py:181
webadmin,가격 관리,discount_grid_page,할인 구간 그리드 편집 (팝업),운영자(CS·상품),수량 구간별 할인(정률 %/정액 원) 변경분 저장,build,,,,STD-ADP-027,완료,raw/webadmin/webadmin/config/urls.py:183
webadmin,가격 관리,discount_table_md,할인테이블 (수량구간) MD,운영자(CS·상품),할인테이블 목록 검색·선택 / + 새 할인테이블 추가,build,,,,STD-ADP-027,완료,raw/webadmin/webadmin/config/urls.py:139
webadmin,가격 관리,discount_table_md,할인테이블 (수량구간) MD,운영자(CS·상품),이 할인테이블을 쓰는 상품 조회(가격뷰어 링크),build,,,,STD-ADP-027,완료,raw/webadmin/webadmin/config/urls.py:142
webadmin,가격 관리,price_component_md,가격구성요소 (MD),운영자(CS·상품),구성요소 목록 선택(배지=단가표 행 수),build,,,,STD-ADP-024,완료,raw/webadmin/webadmin/config/urls.py:40
webadmin,가격 관리,price_component_md,가격구성요소 (MD),운영자(CS·상품),구성요소 속성 편집 — 단가유형(단가형/합가형/고정금액)·사용차원(use_dims) 순서 지정,build,,,,STD-ADP-026,완료,raw/webadmin/tools/manual_content.py:557
webadmin,가격 관리,price_component_md,가격구성요소 (MD),운영자(CS·상품),이 구성요소를 쓰는 가격공식 조회(가격공식MD 링크),build,,,,STD-ADP-024,완료,raw/webadmin/webadmin/config/urls.py:136
webadmin,가격 관리,price_diagram,가격 구조 다이어그램,운영자(CS·상품),공식→구성요소→단가표 구조 라이브 다이어그램 새 탭 조회·노드 펼침,build,,,,STD-ADP-032,완료,raw/webadmin/webadmin/config/urls.py:159
webadmin,가격 관리,price_formula_md,가격공식 (MD),운영자(CS·상품),가격공식 목록 검색·선택(구성요소 수·사용 상품 수 배지),build,,,,STD-ADP-023,완료,raw/webadmin/webadmin/config/urls.py:37
webadmin,가격 관리,price_formula_md,가격공식 (MD),운영자(CS·상품),+ 새 공식 추가 / 공식 폼·구성요소 구성 저장,build,,,,STD-ADP-023,완료,raw/webadmin/tools/manual_content.py:544
webadmin,가격 관리,price_formula_md,가격공식 (MD),운영자(CS·상품),공식 삭제 — 살아있는 상품 사용 시 차단 · 삭제된 상품이 남긴 잠든 연결은 고지 후 동반 정리,build,,,,STD-ADP-023,완료,raw/webadmin/tools/manual_content.py:535
webadmin,가격 관리,price_formula_md,가격공식 (MD),운영자(CS·상품),이 공식을 사용하는 상품 조회(가격뷰어 링크),build,,,,STD-ADP-023,완료,raw/webadmin/webadmin/config/urls.py:133
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),구성요소 단가표 그리드 편집기 팝업 열기,build,,,,STD-ADP-025,완료,raw/webadmin/webadmin/config/urls.py:146
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),차원 조합별 단가 행 조회(엑셀식 정렬·필터),build,,,,STD-ADP-025,완료,raw/webadmin/webadmin/config/urls.py:148
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),변경분 저장 — 엑셀 복사·붙여넣기 입력분 일괄 반영,build,,,,STD-ADP-025,완료,raw/webadmin/webadmin/config/urls.py:150
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),선택영역 새 적용일로 개정(시계열 복제),build,,,,STD-ADP-030,완료,raw/webadmin/tools/manual_content.py:594
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),중복 검사 — 같은 차원 조합에 중복 단가 행 점검,build,,,,STD-ADP-025,완료,raw/webadmin/webadmin/config/urls.py:154
webadmin,가격 관리,price_grid_page,단가표 그리드 편집 (팝업),운영자(CS·상품),구성요소 사용처(어느 공식·상품에 쓰이는지) 조회,build,,,,STD-ADP-024,완료,raw/webadmin/webadmin/config/urls.py:152
webadmin,가격 관리,price_sim_products,가격 시뮬레이터 › 상품 목록 API,시스템(무인),시뮬레이터 상품 목록 JSON(위젯빌더 팔레트 소스와 공용) — 매뉴얼 미기술,build,,,,STD-ADP-031,미확인,raw/webadmin/webadmin/config/urls.py:176
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),시뮬레이션 대상 상품 목록 검색,build,,,,STD-ADP-031,완료,raw/webadmin/webadmin/config/urls.py:176
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),상품별 입력 조건 메타 생성(차원·옵션·공정·수량 폼),build,,,,STD-ADP-031,완료,raw/webadmin/webadmin/config/urls.py:164
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),가격 계산 실행 — 구성요소별 단가·할인·총합계 리포트(끼워팔기 합산 포함),build,,,,STD-ADP-031,완료,raw/webadmin/webadmin/config/urls.py:166
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),셋트상품 가격 계산 — 구성원별 사이즈 출처 표기 포함,build,,,,STD-OPT-051,완료,raw/webadmin/webadmin/config/urls.py:171
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),제약 cascade — 현재 선택 기준 각 차원 불가값 비활성 표시,build,,,,STD-ADP-022,완료,raw/webadmin/webadmin/config/urls.py:169
webadmin,가격 관리,price_simulator,가격 시뮬레이터,운영자(CS·상품),사이드바 전용 시뮬레이터 페이지 진입,build,,,,STD-ADP-031,완료,raw/webadmin/webadmin/config/urls.py:174
webadmin,가격 관리,price_std_admin,가격공식·구성요소·할인테이블 (표준 목록),운영자(CS·상품),3종 표준 목록 화면 — 목록 행에서 단가표/수량구간 할인 편집 팝업 직행 버튼,build,,,,STD-ADP-023,완료,raw/webadmin/webadmin/catalog/admin.py:2830
webadmin,가격 관리,price_viewer,가격 뷰어,운영자(CS·상품),좌측 상품 트리 검색·선택(주카테고리 기준 그룹),build,,,,STD-ADP-032,완료,raw/webadmin/webadmin/config/urls.py:34
webadmin,가격 관리,price_viewer,가격 뷰어,운영자(CS·상품),상품별 가격 원천 상세 조회 — 직접단가/가격공식/할인테이블 × 적용일자,build,,,,STD-ADP-032,완료,raw/webadmin/webadmin/config/urls.py:156
webadmin,가격 관리,price_viewer,가격 뷰어,운영자(CS·상품),가격 원천 연결 저장 — 적용일자별 다건 등록(최신 적용분이 현재가),build,,,,STD-ADP-030,완료,raw/webadmin/webadmin/config/urls.py:161
webadmin,가격 관리,price_viewer,가격 뷰어,운영자(CS·상품),할인 적용 대상 지정 — 전체 금액 할인 / 구성요소별 할인 나란히 연결,build,,,,STD-ADP-027,완료,raw/webadmin/tools/manual_content.py:498
webadmin,가격 관리,price_viewer,가격 뷰어,운영자(CS·상품),선택 옵션 메타(연결 후보 공식·할인테이블 목록) 조회,build,,,,STD-ADP-023,완료,raw/webadmin/webadmin/config/urls.py:144
webadmin,고객관리,tcuscustomers_admin,고객,운영자(CS·상품),고객 마스터 목록·검색·등록·편집·논리삭제,build,,,,NEW,완료,raw/webadmin/tools/manual_content.py:823 || plan_row_id=NEW 사유: _planrows-A.csv·_planrows-misc.csv 에 고객 마스터 관리 화면을 다루는 행 없음
webadmin,기준정보,basecode_master,기초코드정보 (자기참조 MD),운영자(CS·상품),기초코드 그룹/코드 2단 분할 조회 + 팝업 CRUD,build,,,,STD-ADP-009,완료,raw/webadmin/webadmin/config/urls.py:353
webadmin,기준정보,basecode_master,기초코드정보 (자기참조 MD),운영자(CS·상품),기초코드 논리삭제(삭제금지 정책상 use_yn 전환 운영),build,,,,STD-ADP-009,완료,raw/webadmin/webadmin/config/urls.py:355
webadmin,기준정보,category_master,카테고리 (밀러 칼럼),운영자(CS·상품),대>중>소 3단계 밀러 칼럼 탐색,build,,,,STD-ADP-036,완료,raw/webadmin/webadmin/config/urls.py:363
webadmin,기준정보,category_master,카테고리 (밀러 칼럼),운영자(CS·상품),단계별 카테고리 추가(상위 자동 지정)·편집 팝업,build,,,,STD-ADP-036,완료,raw/webadmin/tools/manual_content.py:419
