PRD_000059,반칼정사각스티커,스티커,1,2,5,1,1,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000060,반칼직사각스티커,스티커,1,2,5,1,1,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000061,반칼띠지스티커,스티커,1,2,5,1,1,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000062,반칼팬시스티커,스티커,1,3,5,1,1,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000065,스티커팩,스티커,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2
PRD_000066,합판도무송스티커,스티커,1,37,6,1,1,5,0,26,1,1,0,0,0,1,0,0,5
PRD_000067,타투스티커,스티커,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2
PRD_000068,중철책자,중철책자,1,2,26,3,2,0,1,4,0,0,0,0,0,1,0,0,4
PRD_000069,무선책자,무선책자,1,2,13,14,2,0,1,2,0,0,0,0,0,1,0,0,4
PRD_000070,PUR책자,PUR책자,1,2,0,14,2,0,1,2,0,0,0,0,0,1,0,0,3
PRD_000071,트윈링책자,트윈링책자,1,4,49,4,2,0,1,5,0,0,0,0,0,1,0,0,4
PRD_000072,하드커버책자,하드커버책자,1,2,4,4,2,0,1,2,0,0,0,0,0,0,0,4,3
PRD_000073,하드커버책자-표지(전용지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000074,하드커버책자-면지(화이트면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000075,하드커버책자-면지(블랙면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000076,하드커버책자-면지(그레이면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000077,레더 하드커버책자,레더하드커버책자,1,2,4,2,2,0,1,2,0,0,0,0,0,0,0,4,3
PRD_000078,레더 하드커버책자-표지(레더(화이트)),하드커버책자,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRD_000079,레더 하드커버책자-면지(화이트면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000080,레더 하드커버책자-면지(블랙면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000081,레더 하드커버책자-면지(그레이면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000082,하드커버 링책자,하드커버링책자,1,4,8,4,2,0,1,4,0,0,0,0,0,0,0,5,3
PRD_000083,하드커버 링책자-표지(전용지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000084,하드커버 링책자-면지(화이트면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000085,하드커버 링책자-면지(블랙면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000086,하드커버 링책자-면지(그레이면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000087,하드커버 링책자-면지(인쇄면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000088,레더 링바인더,레더링바인더,1,1,8,0,1,0,0,3,0,0,0,0,0,0,0,5,2
PRD_000089,레더 링바인더-표지(레더(화이트)),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000090,레더 링바인더-면지(화이트면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000091,레더 링바인더-면지(블랙면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000092,레더 링바인더-면지(그레이면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000093,레더 링바인더-면지(인쇄면지),하드커버책자,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000094,엽서북,엽서북,1,3,2,3,2,0,1,6,0,0,0,0,0,1,0,2,4
PRD_000095,엽서북-내지(몽블랑240),엽서북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000096,엽서북-표지(스노우300),엽서북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000097,떡메모지,떡메모지,1,2,2,1,1,2,1,2,0,0,0,0,0,0,0,1,3
PRD_000098,떡메모지-내지(백모조120),떡메모지,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000100,포토북 [디자인명],포토북,1,4,7,2,2,0,1,11,0,0,0,0,0,0,0,7,3
PRD_000101,포토북 [디자인명]-내지(몽블랑130),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000102,포토북 [디자인명]-표지(하드커버),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000103,포토북 [디자인명]-표지(아트250+무광코팅),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000104,포토북 [디자인명]-면지(그레이),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000105,포토북 [디자인명]-표지(레더하드커버),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000106,포토북 [디자인명]-표지(레더),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000107,포토북 [디자인명]-표지(소프트커버),포토북,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000108,탁상형캘린더,탁상형캘린더,1,2,10,1,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000109,미니탁상형캘린더,탁상형캘린더,1,2,9,1,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000110,엽서캘린더,엽서캘린더,1,6,10,1,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000111,벽걸이캘린더,벽걸이캘린더,1,3,23,2,2,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000112,와이드벽걸이캘린더,벽걸이캘린더,1,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000118,아트프린트포스터,아트프린트포스터,1,3,1,2,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000119,아트페이퍼포스터,아트페이퍼포스터,1,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000120,방수포스터,방수포스터,1,3,1,2,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000121,접착방수포스터,접착방수포스터,1,3,1,2,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000122,접착투명포스터,접착투명포스터,1,3,1,1,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000123,아트패브릭포스터,아트패브릭포스터,1,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000124,린넨패브릭포스터,린넨패브릭포스터,1,6,1,1,0,0,0,6,0,0,0,0,0,1,0,0,4
PRD_000125,캔버스패브릭포스터,캔버스패브릭포스터,1,3,1,1,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000126,레더아트프린트,레더아트프린트,1,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000127,타이벡프린트,타이벡프린트,1,3,2,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000128,메쉬프린트,메쉬프린트,1,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000129,폼보드,폼보드,1,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3
PRD_000130,포맥스보드,포맥스보드,1,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3
PRD_000131,프레임리스우드액자,프레임리스액자,1,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3
PRD_000132,레더아트액자,레더아트액자,1,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2
PRD_000133,캔버스 행잉포스터,캔버스행잉포스터,1,3,1,1,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000134,린넨 우드봉 족자,린넨 우드봉족자,1,3,1,1,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000135,족자포스터,족자포스터,1,5,1,1,0,0,0,5,0,0,0,0,0,1,0,0,4
PRD_000136,PET배너,PET배너,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,4
PRD_000137,메쉬배너,메쉬배너,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4
PRD_000138,일반현수막,일반현수막,1,1,7,4,0,0,0,1,3,14,18,0,0,1,0,0,5
PRD_000139,메쉬현수막,메쉬현수막,1,3,1,1,0,0,0,3,0,0,0,0,0,1,0,0,4
PRD_000140,무광시트커팅,무광시트커팅,1,3,2,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000141,홀로그램 시트커팅,홀로그램시트커팅,1,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3
PRD_000142,유광아크릴스티커,유광아크릴스티커,1,4,2,0,0,0,0,4,0,0,0,0,0,1,0,0,3
PRD_000143,미러아크릴스티커,미러아크릴스티커,1,4,2,0,0,0,0,4,0,0,0,0,0,1,0,0,3
PRD_000144,미니보드스탠딩,미니스탠딩보드,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2
PRD_000145,미니배너,미니배너,1,2,1,2,0,0,0,2,0,0,0,0,0,1,0,0,4
PRD_000146,아크릴키링,아크릴키링,1,8,3,1,3,0,0,8,0,0,0,0,0,0,0,0,3
PRD_000147,아크릴마그넷,아크릴마그넷,1,7,1,2,3,0,0,7,0,0,0,0,0,0,0,0,3
PRD_000148,아크릴뱃지,아크릴뱃지,1,3,3,1,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000149,아크릴집게,아크릴집게,1,3,2,1,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000150,아크릴스마트톡,아크릴스마트톡,1,3,3,1,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000151,맥세이프 스마트톡,맥세이프 스마트톡,1,3,1,2,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000152,아크릴명찰,아크릴명찰,1,3,3,1,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000154,아크릴 머리끈,아크릴머리끈,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2
PRD_000155,아크릴볼펜,아크릴볼펜,1,3,1,1,3,0,0,3,0,0,0,0,0,0,0,0,3
PRD_000157,아크릴네임택,아크릴네임택,1,2,1,1,3,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000158,아크릴 포카키링,아크릴포카키링,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000160,아크릴자유형스탠드,조합형,1,5,1,1,3,5,0,5,0,0,0,0,0,0,0,0,3
PRD_000161,판아크릴,조합형,1,2,1,1,3,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000162,아크릴포카스탠드,조합형,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3
PRD_000163,아크릴미니파츠,조합형,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,3
PRD_000168,아크릴입체코롯토,조합형,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRD_000169,아크릴입체블럭,조합형,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PRD_000170,아크릴쉐이커★,조합형,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRD_000171,지비츠★,조합형,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
PRD_000172,만년다이어리(소프트커버),만년다이어리(소프트커버),1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000173,만년다이어리(하드커버),만년다이어리(하드커버),1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000174,만년다이어리(레더하드커버),만년다이어리(레더하드커버),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
PRD_000175,만년다이어리(레더소프트커버),만년다이어리(레더소프트커버),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PRD_000176,먼슬리플래너,먼슬리플래너,1,1,3,1,2,0,1,2,0,0,0,0,0,0,0,0,3
PRD_000177,스프링노트,노트,1,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000178,스프링수첩,노트,1,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000179,메모패드,노트,1,2,4,2,1,0,0,2,0,0,0,0,0,0,0,0,3
PRD_000181,중철노트,노트,1,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,3
PRD_000183,틴거울,틴거울,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000184,컴팩트거울,컴팩트거울,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000185,카드거울,카드거울,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000186,사각손거울,사각손거울,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000187,블랙사각손거울,블랙사각손거울,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000188,레더코스터,라이프,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000189,코르크코스터,라이프,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000190,우드코스터,라이프,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000191,린넨패브릭코스터,라이프,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000192,규조토코스터,라이프,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000193,머그컵,라이프,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000194,워터북보틀,라이프,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000195,벨벳쿠션,라이프,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000196,레더여권케이스,여행/아웃도어,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000197,미니매트,여행/아웃도어,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2
PRD_000198,피크닉매트,여행/아웃도어,1,2,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2
PRD_000200,핀버튼,기념품/액세서리,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000201,레더스트랩키링,기념품/액세서리,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000205,양말,패션,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000206,반팔티셔츠,패션,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000209,후드티셔츠,패션,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000210,초슬림마우스패드,초슬림 마우스패드,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000211,장패드,장패드,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000212,극세사클리너,극세사클리너,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000213,틴케이스,틴케이스,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000214,자석북마크,자석북마크,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000215,클립보드,클립보드,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000216,투명클립보드,투명클립보드,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000217,만년스탬프,만년스탬프,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PRD_000219,밴드톡,밴드톡,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000220,폰스트랩,폰스트랩,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000221,말랑키링,말랑키링,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000223,말랑포카홀더,말랑포카홀더,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000224,말랑네임택,말랑 네임택,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000225,말랑여권케이스,말랑여권케이스,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000230,레더 플랫 파우치,레더 플랫 파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000231,레더 슬림 파우치,레더 슬림 파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000232,레더 삼각 파우치,레더 삼각 파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000233,레더 볼륨 파우치,레더 볼륨 파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000234,레더 스트링 파우치,레더 스트링 파우치,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000235,레더 스트링 원형파우치,레더 스트링 원형파우치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000236,레더 플랫 클러치,레더 플랫 클러치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000237,레더 삼각 클러치,레더 삼각 클러치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000238,레더 아이패드/노트북 파우치,레더아이패드/노트북파우치,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000239,캔버스 플랫 파우치,패브릭파우치,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2
PRD_000240,캔버스 삼각 파우치,패브릭파우치,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2
PRD_000241,캔버스 스트랩 라벨파우치,패브릭파우치,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
PRD_000242,광목 스트링 라벨파우치,패브릭파우치,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000243,린넨 스트링 파우치,패브릭파우치,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000244,타이벡 플랫 파우치,타이벡파우치,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000245,타이벡 슬림 파우치,타이벡파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000246,타이벡 삼각 파우치,타이벡파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000247,타이벡 스트링 파우치,타이벡파우치,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
PRD_000248,타이벡 플랫 클러치,타이벡파우치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000249,메쉬슬림파우치,메쉬파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000250,메쉬볼륨파우치,메쉬파우치,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000251,레더 플랫 미니파우치,미니파우치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000252,레더 슬림 미니파우치,미니파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000253,레더 삼각 미니파우치,미니파우치,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000254,레더 볼륨 미니파우치,미니파우치,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000255,레더 원형 미니파우치,미니파우치,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000256,레더 플랫 필통,필통,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000257,레더 슬림 필통,필통,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000258,레더 삼각 필통,필통,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000259,레더 볼륨 필통,필통,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000260,레더 원형 필통,필통,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000261,캔버스 플랫 필통,필통,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000262,캔버스 삼각 필통,필통,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000263,레더토트백,레더에코백,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000264,레더숄더백,레더에코백,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000265,린넨 미니에코백,패브릭에코백,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000266,린넨 토트백,패브릭에코백,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000267,린넨 에코백,패브릭에코백,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000268,캔버스심플백,패브릭에코백,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
PRD_000269,캔버스 포켓심플백,패브릭에코백,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000270,캔버스에코백,패브릭에코백,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
PRD_000271,캔버스숄더백,패브릭에코백,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PRD_000272,캔버스 포켓숄더백,패브릭에코백,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000273,타이벡 양면 백팩,타이벡에코백,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000274,타이벡보냉보틀백,타이벡에코백,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
PRD_000275,타이벡 보냉 미니백,타이벡에코백,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRD_000276,타이벡 에코백,타이벡에코백,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
